"functionEvidenceId","binary","address","durableLabel","labelRow","evidenceStatus","purpose","anchors","inputsOutputs","callers","callees","relatedOpcodes","relatedTables","sourcePaths","findingPath","verification","blockers","lastReviewed"
"FUN-WILDSTAR64-140678590","WildStar64.exe","140678590","Lua_PathMission___eq","548","Mapped","Game.PathMission.__eq Lua metamethod that compares two path mission userdata values by resolved underlying mission id.","Game.PathMission.__eq Lua metamethod that compares two path mission userdata values by resolved underlying mission id.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140678790","WildStar64.exe","140678790","Lua_PathMission___gc","549","Mapped","Game.PathMission.__gc Lua metamethod that releases the wrapped path mission userdata reference.","Game.PathMission.__gc Lua metamethod that releases the wrapped path mission userdata reference.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140679E50","WildStar64.exe","140679e50","Lua_RegisterPathMissionBindings","602","Mapped","Registers the Game.PathMission Lua bindings plus PlayerPathType, PathMissionState, and PathMissionType constants including Scientist_DatacubeDiscovery.","Registers the Game.PathMission Lua bindings plus PlayerPathType, PathMissionState, and PathMissionType constants including Scientist_DatacubeDiscovery.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067B760","WildStar64.exe","14067b760","PathMission_ResolveCurrent","1174","Mapped","Resolves the current path mission runtime object from Lua context; returns null if none.","Resolves the current path mission runtime object from Lua context; returns null if none.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067B7C0","WildStar64.exe","14067b7c0","Lua_PathMission_GetId","550","Mapped","Game.PathMission.GetId Lua method.","Game.PathMission.GetId Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067B840","WildStar64.exe","14067b840","Lua_PathMission_GetName","551","Mapped","Game.PathMission.GetName Lua method.","Game.PathMission.GetName Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067B9C0","WildStar64.exe","14067b9c0","Lua_PathMission_GetSummary","552","Mapped","Game.PathMission.GetSummary Lua method.","Game.PathMission.GetSummary Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067BCB0","WildStar64.exe","14067bcb0","Lua_PathMission_GetType","553","Mapped","Game.PathMission.GetType Lua method.","Game.PathMission.GetType Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067BD30","WildStar64.exe","14067bd30","Lua_PathMission_GetSubType","554","Mapped","Game.PathMission.GetSubType Lua method.","Game.PathMission.GetSubType Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067BE10","WildStar64.exe","14067be10","Lua_PathMission_GetDisplayType","555","Mapped","Game.PathMission.GetDisplayType Lua method.","Game.PathMission.GetDisplayType Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067BE90","WildStar64.exe","14067be90","Lua_PathMission_GetRewardData","556","Mapped","Game.PathMission.GetRewardData Lua method.","Game.PathMission.GetRewardData Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067C010","WildStar64.exe","14067c010","Lua_PathMission_GetRewardXp","557","Mapped","Game.PathMission.GetRewardXp Lua method.","Game.PathMission.GetRewardXp Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067C090","WildStar64.exe","14067c090","Lua_PathMission_GetDistance","558","Mapped","Game.PathMission.GetDistance Lua method.","Game.PathMission.GetDistance Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067C190","WildStar64.exe","14067c190","Lua_PathMission_IsInArea","559","Mapped","Game.PathMission.IsInArea Lua method.","Game.PathMission.IsInArea Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067C220","WildStar64.exe","14067c220","Lua_PathMission_IsComplete","560","Mapped","Game.PathMission.IsComplete Lua method.","Game.PathMission.IsComplete Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067C290","WildStar64.exe","14067c290","Lua_PathMission_IsOptional","561","Mapped","Game.PathMission.IsOptional Lua method.","Game.PathMission.IsOptional Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067C300","WildStar64.exe","14067c300","Lua_PathMission_GetEpisode","562","Mapped","Game.PathMission.GetEpisode Lua method.","Game.PathMission.GetEpisode Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067C370","WildStar64.exe","14067c370","Lua_PathMission_GetNumCompleted","563","Mapped","Game.PathMission.GetNumCompleted Lua method.","Game.PathMission.GetNumCompleted Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067C3F0","WildStar64.exe","14067c3f0","Lua_PathMission_GetNumNeeded","564","Mapped","Game.PathMission.GetNumNeeded Lua method.","Game.PathMission.GetNumNeeded Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067C470","WildStar64.exe","14067c470","Lua_PathMission_GetMissionState","566","Mapped","Game.PathMission.GetMissionState Lua method.","Game.PathMission.GetMissionState Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067C4E0","WildStar64.exe","14067c4e0","Lua_PathMission_IsStarted","565","Mapped","Game.PathMission.IsStarted Lua method.","Game.PathMission.IsStarted Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067C550","WildStar64.exe","14067c550","Lua_PathMission_GetUnlockString","570","Mapped","Game.PathMission.GetUnlockString Lua method.","Game.PathMission.GetUnlockString Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067C750","WildStar64.exe","14067c750","Lua_PathMission_GetCompletedString","571","Mapped","Game.PathMission.GetCompletedString Lua method.","Game.PathMission.GetCompletedString Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067C950","WildStar64.exe","14067c950","Lua_PathMission_GetMapIcon","567","Mapped","Game.PathMission.GetMapIcon Lua method.","Game.PathMission.GetMapIcon Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067CB20","WildStar64.exe","14067cb20","Lua_PathMission_GetMapLocations","568","Mapped","Game.PathMission.GetMapLocations Lua method.","Game.PathMission.GetMapLocations Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067CFD0","WildStar64.exe","14067cfd0","Lua_PathMission_GetMapRegions","569","Mapped","Game.PathMission.GetMapRegions Lua method.","Game.PathMission.GetMapRegions Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067D4E0","WildStar64.exe","14067d4e0","Lua_PathMission_GetScientistIcon","572","Mapped","Game.PathMission.GetScientistIcon Lua method.","Game.PathMission.GetScientistIcon Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067D660","WildStar64.exe","14067d660","Lua_PathMission_GetScientistFieldStudy","573","Mapped","Game.PathMission.GetScientistFieldStudy Lua method.","Game.PathMission.GetScientistFieldStudy Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067D9A0","WildStar64.exe","14067d9a0","Lua_PathMission_GetScientistSpecimenSurvey","574","Mapped","Game.PathMission.GetScientistSpecimenSurvey Lua method.","Game.PathMission.GetScientistSpecimenSurvey Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067DCA0","WildStar64.exe","14067dca0","Lua_PathMission_ShowPathChecklistHintArrow","600","Mapped","Game.PathMission.ShowPathChecklistHintArrow Lua method.","Game.PathMission.ShowPathChecklistHintArrow Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067DD40","WildStar64.exe","14067dd40","Lua_PathMission_GetScientistDatacubeDiscoveryZone","575","Mapped","Game.PathMission.GetScientistDatacubeDiscoveryZone Lua method.","Game.PathMission.GetScientistDatacubeDiscoveryZone Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067DE30","WildStar64.exe","14067de30","Lua_PathMission_GetScientistExperimentationInfo","576","Mapped","Game.PathMission.GetScientistExperimentationInfo Lua method.","Game.PathMission.GetScientistExperimentationInfo Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067E2D0","WildStar64.exe","14067e2d0","Lua_PathMission_GetScientistExperimentationCurrentPatterns","577","Mapped","Game.PathMission.GetScientistExperimentationCurrentPatterns Lua method.","Game.PathMission.GetScientistExperimentationCurrentPatterns Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067E670","WildStar64.exe","14067e670","Lua_PathMission_AttemptScientistExperimentation","578","Mapped","Game.PathMission.AttemptScientistExperimentation Lua method.","Game.PathMission.AttemptScientistExperimentation Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067E830","WildStar64.exe","14067e830","Lua_PathMission_RefreshScientistExperimentation","579","Mapped","Game.PathMission.RefreshScientistExperimentation Lua method.","Game.PathMission.RefreshScientistExperimentation Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067E870","WildStar64.exe","14067e870","Lua_PathMission_GetExplorerNodeInfo","580","Mapped","Game.PathMission.GetExplorerNodeInfo Lua method.","Game.PathMission.GetExplorerNodeInfo Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067ED30","WildStar64.exe","14067ed30","Lua_PathMission_GetExplorerNodeCount","581","Mapped","Game.PathMission.GetExplorerNodeCount Lua method.","Game.PathMission.GetExplorerNodeCount Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067EDD0","WildStar64.exe","14067edd0","Lua_PathMission_GetExplorerHuntStartCreature","582","Mapped","Game.PathMission.GetExplorerHuntStartCreature Lua method.","Game.PathMission.GetExplorerHuntStartCreature Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067EE70","WildStar64.exe","14067ee70","Lua_PathMission_GetExplorerHuntStartText","583","Mapped","Game.PathMission.GetExplorerHuntStartText Lua method.","Game.PathMission.GetExplorerHuntStartText Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067EF90","WildStar64.exe","14067ef90","Lua_PathMission_GetExplorerHuntSprite","584","Mapped","Game.PathMission.GetExplorerHuntSprite Lua method.","Game.PathMission.GetExplorerHuntSprite Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067F0E0","WildStar64.exe","14067f0e0","Lua_PathMission_GetExplorerClueStatus","585","Mapped","Game.PathMission.GetExplorerClueStatus Lua method.","Game.PathMission.GetExplorerClueStatus Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067F1E0","WildStar64.exe","14067f1e0","Lua_PathMission_GetExplorerClueRatio","586","Mapped","Game.PathMission.GetExplorerClueRatio Lua method.","Game.PathMission.GetExplorerClueRatio Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067F2F0","WildStar64.exe","14067f2f0","Lua_PathMission_GetExplorerClueString","587","Mapped","Game.PathMission.GetExplorerClueString Lua method.","Game.PathMission.GetExplorerClueString Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067F4B0","WildStar64.exe","14067f4b0","Lua_PathMission_GetExplorerClueType","588","Mapped","Game.PathMission.GetExplorerClueType Lua method.","Game.PathMission.GetExplorerClueType Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067F670","WildStar64.exe","14067f670","Lua_PathMission_GetExplorerPowerMapReadyText","589","Mapped","Game.PathMission.GetExplorerPowerMapReadyText Lua method.","Game.PathMission.GetExplorerPowerMapReadyText Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067F780","WildStar64.exe","14067f780","Lua_PathMission_GetExplorerPowerMapInfo","590","Mapped","Game.PathMission.GetExplorerPowerMapInfo Lua method.","Game.PathMission.GetExplorerPowerMapInfo Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067FBF0","WildStar64.exe","14067fbf0","Lua_PathMission_IsExplorerPowerMapActive","591","Mapped","Game.PathMission.IsExplorerPowerMapActive Lua method.","Game.PathMission.IsExplorerPowerMapActive Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067FCB0","WildStar64.exe","14067fcb0","Lua_PathMission_IsExplorerPowerMapReady","592","Mapped","Game.PathMission.IsExplorerPowerMapReady Lua method.","Game.PathMission.IsExplorerPowerMapReady Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067FD70","WildStar64.exe","14067fd70","Lua_PathMission_ShowExplorerClueHintArrow","593","Mapped","Game.PathMission.ShowExplorerClueHintArrow Lua method.","Game.PathMission.ShowExplorerClueHintArrow Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-14067FE10","WildStar64.exe","14067fe10","Lua_PathMission_GetSettlerMayorInfo","594","Mapped","Game.PathMission.GetSettlerMayorInfo Lua method.","Game.PathMission.GetSettlerMayorInfo Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140680180","WildStar64.exe","140680180","Lua_PathMission_GetSettlerSheriffInfo","595","Mapped","Game.PathMission.GetSettlerSheriffInfo Lua method.","Game.PathMission.GetSettlerSheriffInfo Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1406805B0","WildStar64.exe","1406805b0","Lua_PathMission_GetSettlerScoutInfo","596","Mapped","Game.PathMission.GetSettlerScoutInfo Lua method.","Game.PathMission.GetSettlerScoutInfo Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140680AD0","WildStar64.exe","140680ad0","Lua_PathMission_GetSettlerResourceRegions","597","Mapped","Game.PathMission.GetSettlerResourceRegions Lua method.","Game.PathMission.GetSettlerResourceRegions Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140680E30","WildStar64.exe","140680e30","Lua_PathMission_GetSoldierHoldout","598","Mapped","Game.PathMission.GetSoldierHoldout Lua method.","Game.PathMission.GetSoldierHoldout Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140680EC0","WildStar64.exe","140680ec0","Lua_PathMission_GetSpell","601","Mapped","Game.PathMission.GetSpell Lua method.","Game.PathMission.GetSpell Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140680F60","WildStar64.exe","140680f60","Lua_PathMission_ShowHintArrow","599","Mapped","Game.PathMission.ShowHintArrow Lua method.","Game.PathMission.ShowHintArrow Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140682D60","WildStar64.exe","140682d60","Lua_SoldierEvent_GetType","2065","Mapped","Game.SoldierEvent.GetType Lua method from the SoldierEvent method table near 140c5c130.","Game.SoldierEvent.GetType Lua method from the SoldierEvent method table near 140c5c130.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140682E00","WildStar64.exe","140682e00","Lua_SoldierEvent_GetState","2066","Mapped","Game.SoldierEvent.GetState Lua method from the SoldierEvent method table near 140c5c130.","Game.SoldierEvent.GetState Lua method from the SoldierEvent method table near 140c5c130.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140682EA0","WildStar64.exe","140682ea0","Lua_SoldierEvent_IsBoss","2067","Mapped","Game.SoldierEvent.IsBoss Lua method from the SoldierEvent method table near 140c5c130.","Game.SoldierEvent.IsBoss Lua method from the SoldierEvent method table near 140c5c130.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140682F40","WildStar64.exe","140682f40","Lua_SoldierEvent_GetElapsedTime","2068","Mapped","Game.SoldierEvent.GetElapsedTime Lua method from the SoldierEvent method table near 140c5c130.","Game.SoldierEvent.GetElapsedTime Lua method from the SoldierEvent method table near 140c5c130.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140683060","WildStar64.exe","140683060","Lua_SoldierEvent_GetMaxTime","2069","Mapped","Game.SoldierEvent.GetMaxTime Lua method from the SoldierEvent method table near 140c5c130.","Game.SoldierEvent.GetMaxTime Lua method from the SoldierEvent method table near 140c5c130.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140683110","WildStar64.exe","140683110","Lua_SoldierEvent_IsDefendType","2070","Mapped","Game.SoldierEvent.IsDefendType Lua method from the SoldierEvent method table near 140c5c130.","Game.SoldierEvent.IsDefendType Lua method from the SoldierEvent method table near 140c5c130.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1406831D0","WildStar64.exe","1406831d0","Lua_SoldierEvent_IsTimedType","2071","Mapped","Game.SoldierEvent.IsTimedType Lua method from the SoldierEvent method table near 140c5c130.","Game.SoldierEvent.IsTimedType Lua method from the SoldierEvent method table near 140c5c130.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140683290","WildStar64.exe","140683290","Lua_SoldierEvent_GetDefendHealth","2072","Mapped","Game.SoldierEvent.GetDefendHealth Lua method from the SoldierEvent method table near 140c5c130.","Game.SoldierEvent.GetDefendHealth Lua method from the SoldierEvent method table near 140c5c130.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140683340","WildStar64.exe","140683340","Lua_SoldierEvent_GetAuxiliaryHealth","2073","Mapped","Game.SoldierEvent.GetAuxiliaryHealth Lua method from the SoldierEvent method table near 140c5c130.","Game.SoldierEvent.GetAuxiliaryHealth Lua method from the SoldierEvent method table near 140c5c130.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140683490","WildStar64.exe","140683490","Lua_SoldierEvent_GetMaxDefendHealth","2074","Mapped","Game.SoldierEvent.GetMaxDefendHealth Lua method from the SoldierEvent method table near 140c5c130.","Game.SoldierEvent.GetMaxDefendHealth Lua method from the SoldierEvent method table near 140c5c130.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140683530","WildStar64.exe","140683530","Lua_SoldierEvent_GetMaxAuxiliaryHealth","2075","Mapped","Game.SoldierEvent.GetMaxAuxiliaryHealth Lua method from the SoldierEvent method table near 140c5c130.","Game.SoldierEvent.GetMaxAuxiliaryHealth Lua method from the SoldierEvent method table near 140c5c130.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
