evidence_kind,script_scope,source_path,source_line,script_owner_ids,script_filter_name,source_call,source_symbol,source_excerpt,producer_targeting,objective_id,objective_type_id,objective_type_name,object_id,update_count,matched_objective_count,matched_public_event_objective_ids,matched_public_event_ids,matched_public_event_names,matched_objective_names,reference_link_status,owner_link_status,enum_namespace,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Adventure\RiotInTheVoid\RiotInTheVoidEventScript.cs,34,179;1714;3346,,ActivateObjective,PublicEventObjective.QuellRiotInAstrovoidPrison,publicEvent.ActivateObjective(PublicEventObjective.QuellRiotInAstrovoidPrison);,direct_objective,1714,5,Script,3346,,1,1714,179,Riot in the Void,Quell the riot in Astrovoid Prison,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Adventure.RiotInTheVoid,runtime_riot_parent_quell_objective_activation_tested_pending_vote_branch_smoke,wildstar_client_mysql/MatchingGameMap.tbl.sql;wildstar_client_mysql/World.tbl.sql;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/PublicEventVote.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/Adventure/RiotInTheVoid/RiotInTheVoidMapScript.cs;Source/NexusForever.Script.Instance/Adventure/RiotInTheVoid/RiotInTheVoidEventScript.cs;Source/NexusForever.Game.Tests/Instances/RiotInTheVoidAdventureScriptTests.cs,automated_focus_pass_pending_adventure_branch_client_smoke,not_retail_complete,"Build 16042 public event 179 is the Riot in the Void parent event and objective 1714 is the parent 'Quell the riot in Astrovoid Prison' row. RiotInTheVoidEventScript now activates that parent objective and finishes PE 179 if the objective succeeds. Retail completion still needs public-event vote routing, child-event semantics for PE 403-417 plus 180/182/184, exact objective producers for Vadim/Goldbough/Jarak paths, Dominion-only queue/prerequisite smoke, rewards, achievements, and full adventure smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Adventure\RiotInTheVoid\RiotInTheVoidIntroEventScript.cs,39,178;2073;7069;27535,,ActivateObjective,PublicEventObjective.ReportToAgentTriphon,publicEvent.ActivateObjective(PublicEventObjective.ReportToAgentTriphon);,direct_objective,2073,17,TalkTo,7069,,1,2073,178,Running the Asylum,Report to $(creature=27535),direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Adventure.RiotInTheVoid,runtime_riot_intro_agent_triphon_report_activation_tested,wildstar_client_mysql/MatchingGameMap.tbl.sql;wildstar_client_mysql/World.tbl.sql;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/Adventure/RiotInTheVoid/RiotInTheVoidMapScript.cs;Source/NexusForever.Script.Instance/Adventure/RiotInTheVoid/RiotInTheVoidIntroEventScript.cs;Source/NexusForever.Game.Tests/Instances/RiotInTheVoidAdventureScriptTests.cs,automated_focus_pass,not_retail_complete,"Build 16042 MatchingGameMap 58 maps Riot in the Void to world 1437 / Map\AdventureAstrovoidPrison with description text marking it Dominion Only. Public event 178 is the Running the Asylum intro; objective 2073 is the opening report-to-Agent-Triphon TalkTo row for TargetGroup 7069 / Creature2 27535. RiotInTheVoidIntroEventScript now activates that row and advances to the mission briefing only after it succeeds. Retail completion still needs Dominion-only queue/prerequisite smoke, exact NPC placement/dialog timing, vote/mission branch handoff proof, rewards, achievements, and full adventure smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Adventure\RiotInTheVoid\RiotInTheVoidIntroEventScript.cs,42,178;610;7069;27535,,ActivateObjective,PublicEventObjective.ReceiveMissionBriefing,publicEvent.ActivateObjective(PublicEventObjective.ReceiveMissionBriefing);,direct_objective,610,13,TimedWin,7069,,1,610,178,Running the Asylum,Receive the Mission Briefing,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Adventure.RiotInTheVoid,runtime_riot_intro_mission_briefing_script_credit_tested_pending_dialog_timing_smoke,wildstar_client_mysql/MatchingGameMap.tbl.sql;wildstar_client_mysql/World.tbl.sql;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/Adventure/RiotInTheVoid/RiotInTheVoidMapScript.cs;Source/NexusForever.Script.Instance/Adventure/RiotInTheVoid/RiotInTheVoidIntroEventScript.cs;Source/NexusForever.Game.Tests/Instances/RiotInTheVoidAdventureScriptTests.cs,automated_focus_pass_pending_intro_client_smoke,not_retail_complete,"Build 16042 objective 610 is the count-one mission briefing row on public event 178, using object 7069 and Warden/intro briefing text. RiotInTheVoidIntroEventScript activates and direct-credits it as a guarded dialog bridge after objective 2073 succeeds, then advances to the Warden holostation report. Retail completion still needs exact briefing/cinematic timing, dialog payload proof, vote/mission branch handoff proof, rewards, achievements, and full adventure smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Adventure\RiotInTheVoid\RiotInTheVoidIntroEventScript.cs,46,178;2074;7071;49990,,ActivateObjective,PublicEventObjective.ReportToWardenViaHolostation,publicEvent.ActivateObjective(PublicEventObjective.ReportToWardenViaHolostation);,direct_objective,2074,17,TalkTo,7071,,1,2074,178,Running the Asylum,Report to $(creature=27444) via the Holostation,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Adventure.RiotInTheVoid,runtime_riot_intro_warden_holostation_activation_tested,wildstar_client_mysql/MatchingGameMap.tbl.sql;wildstar_client_mysql/World.tbl.sql;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/Adventure/RiotInTheVoid/RiotInTheVoidMapScript.cs;Source/NexusForever.Script.Instance/Adventure/RiotInTheVoid/RiotInTheVoidIntroEventScript.cs;Source/NexusForever.Game.Tests/Instances/RiotInTheVoidAdventureScriptTests.cs,automated_focus_pass,not_retail_complete,"Build 16042 objective 2074 is the Warden Rhadman holostation TalkTo row on public event 178, with TargetGroup 7071 containing Creature2 49990. RiotInTheVoidIntroEventScript activates that row after the Agent Triphon briefing bridge and advances to the Warden situation briefing when it succeeds. Retail completion still needs exact holostation placement/visibility, dialog payload proof, vote/mission branch handoff proof, rewards, achievements, and full adventure smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Adventure\RiotInTheVoid\RiotInTheVoidIntroEventScript.cs,49,178;646;39185,,ActivateObjective,PublicEventObjective.ReceiveSituationBriefing,publicEvent.ActivateObjective(PublicEventObjective.ReceiveSituationBriefing);,direct_objective,646,13,TimedWin,,,1,646,178,Running the Asylum,Receive the Situation Briefing from Warden Rhadman,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Adventure.RiotInTheVoid,runtime_riot_intro_situation_briefing_script_credit_tested_pending_dialog_timing_smoke,wildstar_client_mysql/MatchingGameMap.tbl.sql;wildstar_client_mysql/World.tbl.sql;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/Adventure/RiotInTheVoid/RiotInTheVoidMapScript.cs;Source/NexusForever.Script.Instance/Adventure/RiotInTheVoid/RiotInTheVoidIntroEventScript.cs;Source/NexusForever.Game.Tests/Instances/RiotInTheVoidAdventureScriptTests.cs,automated_focus_pass_pending_intro_client_smoke,not_retail_complete,"Build 16042 objective 646 is the count-one situation briefing row on public event 178 at WorldLocation2 39185. RiotInTheVoidIntroEventScript activates and direct-credits it as a guarded Warden Rhadman dialog bridge after objective 2074 succeeds, then advances to the first movement gate. Retail completion still needs exact Warden briefing timing, world-location visibility proof, vote/mission branch handoff proof, rewards, achievements, and full adventure smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Adventure\RiotInTheVoid\RiotInTheVoidIntroEventScript.cs,53,178;608;3383;39185,,ActivateObjective,PublicEventObjective.CrossRiotAndReachWardensOffice,publicEvent.ActivateObjective(PublicEventObjective.CrossRiotAndReachWardensOffice);,direct_objective,608,6,ParticipantsInTriggerVolume,3383,,1,608,178,Running the Asylum,Cross the riot and reach the Warden's Office,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Adventure.RiotInTheVoid,runtime_riot_intro_warden_office_movement_gate_activation_tested_pending_trigger_smoke,wildstar_client_mysql/MatchingGameMap.tbl.sql;wildstar_client_mysql/World.tbl.sql;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/Adventure/RiotInTheVoid/RiotInTheVoidMapScript.cs;Source/NexusForever.Script.Instance/Adventure/RiotInTheVoid/RiotInTheVoidIntroEventScript.cs;Source/NexusForever.Game.Tests/Instances/RiotInTheVoidAdventureScriptTests.cs,automated_focus_pass_pending_intro_client_smoke,not_retail_complete,"Build 16042 objective 608 is the intro movement gate 'Cross the riot and reach the Warden's Office' on public event 178, object 3383, WorldLocation2 39185. RiotInTheVoidIntroEventScript now activates that movement objective after the Warden situation briefing and finishes PE 178 when it succeeds. Retail completion still needs exact trigger placement/import smoke, routing into public-event vote choices, rewards, achievements, and full adventure smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Adventure\TheHycrestInsurrection\TheHycrestInsurrectionEventScript.cs,34,419;1708;1994,,ActivateObjective,PublicEventObjective.LeadTheHycrestRebelsToVictory,publicEvent.ActivateObjective(PublicEventObjective.LeadTheHycrestRebelsToVictory);,direct_objective,1708,5,Script,1994,,1,1708,419,The Hycrest Insurrection,Lead the Hycrest Rebels to victory,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Adventure.TheHycrestInsurrection,runtime_hycrest_parent_victory_objective_activation_tested_pending_branch_selection_smoke,wildstar_client_mysql/MatchingGameMap.tbl.sql;wildstar_client_mysql/World.tbl.sql;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/Adventure/TheHycrestInsurrection/TheHycrestInsurrectionMapScript.cs;Source/NexusForever.Script.Instance/Adventure/TheHycrestInsurrection/TheHycrestInsurrectionEventScript.cs;Source/NexusForever.Game.Tests/Instances/HycrestInsurrectionAdventureScriptTests.cs,automated_focus_pass_pending_adventure_branch_client_smoke,not_retail_complete,"Build 16042 public event 419 is The Hycrest Insurrection parent event and objective 1708 is the parent 'Lead the Hycrest Rebels to victory' row. TheHycrestInsurrectionEventScript now activates that parent objective and finishes PE 419 if the objective succeeds. Retail completion still needs branch-selection proof for sub-events 420-434, exact objective producers for Farmer's Daughter through Coup de Grace, Exile-only queue/prerequisite smoke, rewards, achievements, and full adventure smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Adventure\TheHycrestInsurrection\TheHycrestInsurrectionIntroEventScript.cs,37,418;2113;7183;18365,,ActivateObjective,PublicEventObjective.ReportToDropShip,publicEvent.ActivateObjective(PublicEventObjective.ReportToDropShip);,direct_objective,2113,17,TalkTo,7183,,1,2113,418,Intro,Report to $(creature=18365) aboard the drop ship,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Adventure.TheHycrestInsurrection,runtime_hycrest_intro_report_dropship_activation_tested,wildstar_client_mysql/MatchingGameMap.tbl.sql;wildstar_client_mysql/World.tbl.sql;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/Adventure/TheHycrestInsurrection/TheHycrestInsurrectionMapScript.cs;Source/NexusForever.Script.Instance/Adventure/TheHycrestInsurrection/TheHycrestInsurrectionIntroEventScript.cs;Source/NexusForever.Game.Tests/Instances/HycrestInsurrectionAdventureScriptTests.cs,automated_focus_pass,not_retail_complete,"Build 16042 MatchingGameMap 57 maps The Hycrest Insurrection to world 1149 with main public event 419 and prerequisite 19. Public event 418 is the drop-ship Intro event; objective 2113 is the opening report-to-dropship row for object 7183 / Creature2 18365. TheHycrestInsurrectionIntroEventScript now activates that row and advances to the briefing only after it succeeds. Retail completion still needs Exile-only queue/prerequisite smoke, exact drop-ship NPC placement/dialog timing, branch handoff proof, rewards, achievements, and full adventure smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Adventure\TheHycrestInsurrection\TheHycrestInsurrectionIntroEventScript.cs,40,418;2155;7183;18365,,ActivateObjective,PublicEventObjective.ListenToDropShipBriefing,publicEvent.ActivateObjective(PublicEventObjective.ListenToDropShipBriefing);,direct_objective,2155,13,TimedWin,7183,,1,2155,418,Intro,Listen to $p(creature=18365) briefing aboard the drop ship,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Adventure.TheHycrestInsurrection,runtime_hycrest_intro_dropship_briefing_script_credit_tested_pending_dialog_timing_smoke,wildstar_client_mysql/MatchingGameMap.tbl.sql;wildstar_client_mysql/World.tbl.sql;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/Adventure/TheHycrestInsurrection/TheHycrestInsurrectionMapScript.cs;Source/NexusForever.Script.Instance/Adventure/TheHycrestInsurrection/TheHycrestInsurrectionIntroEventScript.cs;Source/NexusForever.Game.Tests/Instances/HycrestInsurrectionAdventureScriptTests.cs,automated_focus_pass_pending_intro_client_smoke,not_retail_complete,"Build 16042 objective 2155 is the count-one drop-ship briefing row on public event 418. TheHycrestInsurrectionIntroEventScript activates and direct-credits the briefing as a guarded dialog bridge after objective 2113 succeeds, then advances to the meet-agent phase. Retail completion still needs exact briefing/cinematic timing, drop-ship dialog payload proof, branch handoff proof, rewards, achievements, and full adventure smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Adventure\TheHycrestInsurrection\TheHycrestInsurrectionIntroEventScript.cs,44,418;189;1994;17778,,ActivateObjective,PublicEventObjective.MeetWithExileAgent,publicEvent.ActivateObjective(PublicEventObjective.MeetWithExileAgent);,direct_objective,189,6,ParticipantsInTriggerVolume,1994,,1,189,418,Intro,"Meet with $(creature=17778), the Exiles' agent in Auroria",direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Adventure.TheHycrestInsurrection,runtime_hycrest_intro_meet_exile_agent_activation_tested_pending_world_placement_smoke,wildstar_client_mysql/MatchingGameMap.tbl.sql;wildstar_client_mysql/World.tbl.sql;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/Adventure/TheHycrestInsurrection/TheHycrestInsurrectionMapScript.cs;Source/NexusForever.Script.Instance/Adventure/TheHycrestInsurrection/TheHycrestInsurrectionIntroEventScript.cs;Source/NexusForever.Game.Tests/Instances/HycrestInsurrectionAdventureScriptTests.cs,automated_focus_pass_pending_intro_client_smoke,not_retail_complete,"Build 16042 objective 189 on public event 418 is the 'Meet with 17778, the Exiles' agent in Auroria' intro handoff row using object 1994. TheHycrestInsurrectionIntroEventScript now activates the meet-agent row after the briefing succeeds and finishes the intro public event when it succeeds. Retail completion still needs exact agent placement/visibility, Exile-only queue/prerequisite smoke, branch handoff proof, rewards, achievements, and full adventure smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Adventure\TheMalgraveTrail\TheMalgraveTrailEventScript.cs,35,53;66,,ActivateObjective,PublicEventObjective.LeadTheCaravanToFortWestwatchSafely,publicEvent.ActivateObjective(PublicEventObjective.LeadTheCaravanToFortWestwatchSafely);,direct_objective,66,5,Script,,,1,66,53,The Malgrave Trail,Lead the caravan to Fort Westwatch safely,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Adventure.TheMalgraveTrail,runtime_malgrave_parent_lead_caravan_activation_tested_pending_route_producers_smoke,wildstar_client_mysql/MatchingGameMap.tbl.sql;wildstar_client_mysql/World.tbl.sql;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/Adventure/TheMalgraveTrail/TheMalgraveTrailMapScript.cs;Source/NexusForever.Script.Instance/Adventure/TheMalgraveTrail/TheMalgraveTrailEventScript.cs;Source/NexusForever.Game.Tests/Instances/TheMalgraveTrailAdventureScriptTests.cs,automated_focus_pass_pending_caravan_route_client_smoke,not_retail_complete,"Build 16042 MatchingGameMap 9 and 50 map The Malgrave Trail to world 1181 / Map\AdventureMalgrave, with normal and veteran queue rows. Public event 53 is the Malgrave parent event; objective 66 is the parent 'Lead the caravan to Fort Westwatch safely' row. TheMalgraveTrailEventScript now activates that parent objective and finishes PE 53 if the objective succeeds. Retail completion still needs remaining Exodus PE 56 survivor/supply objectives, caravan stop child events, Abandoned Mine objectives 947/948, virtual resource collection objectives 952/953, teleporter objective 959, route producers/spawn/escort behavior, rookie/medal objectives, normal/veteran reward tables, achievements, and full adventure smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Adventure\TheMalgraveTrail\TheMalgraveTrailExodusEventScript.cs,42,56;69;1951;170;171;41303,,ActivateObjective,PublicEventObjective.RallySurvivorsAtTownCenter,publicEvent.ActivateObjective(PublicEventObjective.RallySurvivorsAtTownCenter);,direct_objective,69,17,TalkTo,1951,,1,69,56,Exodus,Rally the Survivors at the Town Center,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Adventure.TheMalgraveTrail,runtime_malgrave_exodus_town_center_survivor_rally_activation_tested_pending_targetgroup_dialog_smoke,wildstar_client_mysql/MatchingGameMap.tbl.sql;wildstar_client_mysql/World.tbl.sql;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/QuestDirection.tbl.sql;wildstar_client_mysql/QuestDirectionEntry.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/Adventure/TheMalgraveTrail/TheMalgraveTrailMapScript.cs;Source/NexusForever.Script.Instance/Adventure/TheMalgraveTrail/TheMalgraveTrailExodusEventScript.cs;Source/NexusForever.Game.Tests/Instances/TheMalgraveTrailAdventureScriptTests.cs,automated_focus_pass_pending_exodus_client_smoke,not_retail_complete,"Build 16042 public event 56 is the Malgrave Exodus setup event. Objective 69 is the opening 'Rally the Survivors at the Town Center' TalkTo row with count 8, TargetGroup 1951 containing Creature2 170/171, and QuestDirectionEntry 1951 pointing to WorldLocation2 41303 in world 1181. TheMalgraveTrailExodusEventScript now activates this row and advances to the first Caravan Master Braithwait talk phase only after it succeeds. Retail completion still needs exact survivor NPC placement/dialog producers, later Exodus objectives 73/74/175/186, caravan route/spawn behavior, rewards, achievements, and full adventure smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Adventure\TheMalgraveTrail\TheMalgraveTrailExodusEventScript.cs,45,56;70;3881;33173,,ActivateObjective,PublicEventObjective.TalkToBraithwaitInThirstyCreek,publicEvent.ActivateObjective(PublicEventObjective.TalkToBraithwaitInThirstyCreek);,direct_objective,70,17,TalkTo,3881,,1,70,56,Exodus,Talk to $(creature=33173) in Thirsty Creek,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Adventure.TheMalgraveTrail,runtime_malgrave_exodus_braithwait_thirsty_creek_activation_tested_pending_dialog_smoke,wildstar_client_mysql/MatchingGameMap.tbl.sql;wildstar_client_mysql/World.tbl.sql;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/QuestDirection.tbl.sql;wildstar_client_mysql/QuestDirectionEntry.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/Adventure/TheMalgraveTrail/TheMalgraveTrailMapScript.cs;Source/NexusForever.Script.Instance/Adventure/TheMalgraveTrail/TheMalgraveTrailExodusEventScript.cs;Source/NexusForever.Game.Tests/Instances/TheMalgraveTrailAdventureScriptTests.cs,automated_focus_pass_pending_exodus_client_smoke,not_retail_complete,"Build 16042 objective 70 on Malgrave Exodus PE 56 is the count-one TalkTo row 'Talk to Caravan Master Braithwait in Thirsty Creek' using object 3881 and localized target text for Creature2 33173. TheMalgraveTrailExodusEventScript activates this row after the town-center survivor rally succeeds and advances to the near-kurg Braithwait talk only after it succeeds. Retail completion still needs exact Braithwait placement/dialog payloads, later Exodus objectives 73/74/175/186, caravan route/spawn behavior, rewards, achievements, and full adventure smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Adventure\TheMalgraveTrail\TheMalgraveTrailExodusEventScript.cs,48,56;71;3881;33173,,ActivateObjective,PublicEventObjective.TalkToBraithwaitNearKurg,publicEvent.ActivateObjective(PublicEventObjective.TalkToBraithwaitNearKurg);,direct_objective,71,17,TalkTo,3881,,1,71,56,Exodus,Talk to $(creature=33173) near the kurg,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Adventure.TheMalgraveTrail,runtime_malgrave_exodus_braithwait_kurg_activation_tested_pending_dialog_smoke,wildstar_client_mysql/MatchingGameMap.tbl.sql;wildstar_client_mysql/World.tbl.sql;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/QuestDirection.tbl.sql;wildstar_client_mysql/QuestDirectionEntry.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/Adventure/TheMalgraveTrail/TheMalgraveTrailMapScript.cs;Source/NexusForever.Script.Instance/Adventure/TheMalgraveTrail/TheMalgraveTrailExodusEventScript.cs;Source/NexusForever.Game.Tests/Instances/TheMalgraveTrailAdventureScriptTests.cs,automated_focus_pass_pending_exodus_client_smoke,not_retail_complete,"Build 16042 objective 71 on Malgrave Exodus PE 56 is the count-one TalkTo row 'Talk to Caravan Master Braithwait near the kurg' using object 3881 and localized target text for Creature2 33173. TheMalgraveTrailExodusEventScript activates this row after the Thirsty Creek Braithwait talk succeeds and advances to the story-listen timed row only after it succeeds. Retail completion still needs exact kurg-side Braithwait placement/dialog payloads, later Exodus objectives 73/74/175/186, caravan route/spawn behavior, rewards, achievements, and full adventure smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Adventure\TheMalgraveTrail\TheMalgraveTrailExodusEventScript.cs,51,56;72;2496;23639,,ActivateObjective,PublicEventObjective.ListenToBraithwaitStory,publicEvent.ActivateObjective(PublicEventObjective.ListenToBraithwaitStory);,direct_objective,72,13,TimedWin,2496,,1,72,56,Exodus,Listen to $p(creature=33173) story,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Adventure.TheMalgraveTrail,runtime_malgrave_exodus_braithwait_story_timedwin_activation_tested_pending_timer_dialog_smoke,wildstar_client_mysql/MatchingGameMap.tbl.sql;wildstar_client_mysql/World.tbl.sql;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/QuestDirection.tbl.sql;wildstar_client_mysql/QuestDirectionEntry.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/Adventure/TheMalgraveTrail/TheMalgraveTrailMapScript.cs;Source/NexusForever.Script.Instance/Adventure/TheMalgraveTrail/TheMalgraveTrailExodusEventScript.cs;Source/NexusForever.Game.Tests/Instances/TheMalgraveTrailAdventureScriptTests.cs,automated_focus_pass_pending_exodus_client_smoke,not_retail_complete,"Build 16042 objective 72 on Malgrave Exodus PE 56 is the count-one TimedWin row 'Listen to Caravan Master Braithwait story' using object/TargetGroup 2496; TargetGroup 2496 contains Creature2 23639. TheMalgraveTrailExodusEventScript activates this timed story row after the near-kurg Braithwait talk succeeds without direct-crediting the timer. Retail completion still needs timer/dialog automation proof, later Exodus objectives 73/74/175/186, caravan route/spawn behavior, rewards, achievements, and full adventure smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Adventure\TheMalgraveTrail\TheMalgraveTrailExodusEventScript.cs,54,56,,ActivateObjective,PublicEventObjective.RallySurvivorsAroundInn,publicEvent.ActivateObjective(PublicEventObjective.RallySurvivorsAroundInn);,direct_objective,73,5,Script,2497,,1,73,56,Exodus,Rally the Survivors around the Inn,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Adventure.TheMalgraveTrail,script_objective_producer_matched_pending_credit_timing_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game.Static/PublicEvent/PublicEventObjectiveType.cs;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql,pending,not_retail_complete,"Scripted public-event objective producer is tracked, but retail completion needs exact producer trigger timing, owner/event routing, objective credit behavior, repeated/negative delta handling, reward/challenge side effects, and content smoke."
