evidence_kind,source_map,source_row_id,quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,jabbithole_contract_id,contract_game_id,jabbithole_quest_id,jabbithole_quest_name,client_quest_name,contract_quality,contract_type,reward_track_type,xp,related_jabbithole_id,related_client_id,related_source_name,related_client_name,match_status,relation_match_status,tier,cost,amount,choice_idx,is_casque,enabled,first_seen_in,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
contract_reward_item,contract_reward_map.csv,606,,,,,not_quest_scoped,,,,,,,1,,,968845,73728,Pouch of Promissory Notes,Pouch of Promissory Notes,matched,,0,1000,1,2,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,607,,,,,not_quest_scoped,,,,,,,1,,,958840,53622,Exceptional Haruspex's Magnimesh Footfalls,Exceptional Haruspex's Magnimesh Footfalls,matched,,0,1000,1,0,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,608,,,,,not_quest_scoped,,,,,,,1,,,969259,72143,Runic Rucksack,Runic Rucksack,matched,,0,1000,1,2,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,609,,,,,not_quest_scoped,,,,,,,0,,,969259,72143,Runic Rucksack,Runic Rucksack,matched,,0,1000,1,2,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,610,,,,,not_quest_scoped,,,,,,,0,,,970085,54368,Fallen Swindler's Afflicting Striders,Fallen Swindler's Afflicting Striders,matched,,0,1000,1,0,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,611,,,,,not_quest_scoped,,,,,,,0,,,969721,54192,Fallen Ruinator's Bombarding Polyboots,Fallen Ruinator's Bombarding Polyboots,matched,,0,1000,1,0,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,612,,,,,not_quest_scoped,,,,,,,1,,,954899,53096,Exceptional Pursuant's Xenomagnetic Bulwark,Exceptional Pursuant's Xenomagnetic Bulwark,matched,,0,1000,1,0,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,613,,,,,not_quest_scoped,,,,,,,0,,,970081,54379,Fallen Swindler's Meditative Striders,Fallen Swindler's Meditative Striders,matched,,0,1000,1,1,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,614,,,,,not_quest_scoped,,,,,,,0,,,970149,54203,Fallen Ruinator's Warding Polyboots,Fallen Ruinator's Warding Polyboots,matched,,0,1000,1,1,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,615,,,,,not_quest_scoped,,,,,,,1,,,947606,53633,Exceptional Haruspex's Galactipolymer Footfalls,Exceptional Haruspex's Galactipolymer Footfalls,matched,,0,1000,1,1,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,616,,,,,not_quest_scoped,,,,,,,0,,,969783,54157,Fallen Battlemaster's Thwarting Shin Plates,Fallen Battlemaster's Thwarting Shin Plates,matched,,1,2000,1,1,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,617,,,,,not_quest_scoped,,,,,,,0,,,969898,54146,Fallen Battlemaster's Assailing Shin Plates,Fallen Battlemaster's Assailing Shin Plates,matched,,1,2000,1,0,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,618,,,,,not_quest_scoped,,,,,,,0,,,968842,73731,Overflowing Runic Rucksack,Overflowing Runic Rucksack,matched,,1,2000,1,2,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,619,,,,,not_quest_scoped,,,,,,,0,,,969605,54321,Fallen Rival's Fusillade Raiments,Fallen Rival's Fusillade Raiments,matched,,1,2000,1,0,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,620,,,,,not_quest_scoped,,,,,,,0,,,969872,54332,Fallen Rival's Invigorating Raiments,Fallen Rival's Invigorating Raiments,matched,,1,2000,1,1,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,621,,,,,not_quest_scoped,,,,,,,0,,,968842,73731,Overflowing Runic Rucksack,Overflowing Runic Rucksack,matched,,1,2000,1,2,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,622,,,,,not_quest_scoped,,,,,,,0,,,968841,73732,Overflowing Pouch of Promissory Notes,Overflowing Pouch of Promissory Notes,matched,,1,2000,1,2,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,623,,,,,not_quest_scoped,,,,,,,0,,,970102,54331,Fallen Rival's Invigorating Guise,Fallen Rival's Invigorating Guise,matched,,1,2000,1,1,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,624,,,,,not_quest_scoped,,,,,,,0,,,970106,54320,Fallen Rival's Fusillade Guise,Fallen Rival's Fusillade Guise,matched,,1,2000,1,0,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,625,,,,,not_quest_scoped,,,,,,,0,,,968845,73728,Pouch of Promissory Notes,Pouch of Promissory Notes,matched,,0,1000,1,2,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,626,,,,,not_quest_scoped,,,,,,,0,,,968388,54228,Fallen Decurion's Warding Shelter,Fallen Decurion's Warding Shelter,matched,,0,1000,1,1,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,627,,,,,not_quest_scoped,,,,,,,0,,,969722,54217,Fallen Decurion's Bombarding Shelter,Fallen Decurion's Bombarding Shelter,matched,,0,1000,1,0,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,628,,,,,not_quest_scoped,,,,,,,0,,,968395,54195,Fallen Ruinator's Bombarding Shelter,Fallen Ruinator's Bombarding Shelter,matched,,0,1000,1,0,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,629,,,,,not_quest_scoped,,,,,,,0,,,968843,73730,Satchel of Rune Management,Satchel of Rune Management,matched,,0,1000,1,2,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,630,,,,,not_quest_scoped,,,,,,,0,,,970449,54206,Fallen Ruinator's Warding Shelter,Fallen Ruinator's Warding Shelter,matched,,0,1000,1,1,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,631,,,,,not_quest_scoped,,,,,,,0,,,968361,54187,Fallen Centurion's Thwarting Augmentor,Fallen Centurion's Thwarting Augmentor,matched,,0,1000,1,1,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,632,,,,,not_quest_scoped,,,,,,,0,,,970160,54177,Fallen Centurion's Thwarting Face Guard,Fallen Centurion's Thwarting Face Guard,matched,,1,2000,1,1,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,633,,,,,not_quest_scoped,,,,,,,0,,,970161,54175,Fallen Centurion's Assailing Target Link,Fallen Centurion's Assailing Target Link,matched,,0,1000,1,0,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,634,,,,,not_quest_scoped,,,,,,,0,,,968845,73728,Pouch of Promissory Notes,Pouch of Promissory Notes,matched,,0,1000,1,2,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,635,,,,,not_quest_scoped,,,,,,,0,,,970166,54166,Fallen Centurion's Assailing Face Guard,Fallen Centurion's Assailing Face Guard,matched,,1,2000,1,0,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,636,,,,,not_quest_scoped,,,,,,,0,,,968841,73732,Overflowing Pouch of Promissory Notes,Overflowing Pouch of Promissory Notes,matched,,1,2000,1,2,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,637,,,,,not_quest_scoped,,,,,,,0,,,969830,54156,Fallen Battlemaster's Thwarting Splint Mail,Fallen Battlemaster's Thwarting Splint Mail,matched,,1,2000,1,1,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
