content_type,world_id,instance_name,dependency_type,instance_evidence_status,completion_status,blocker_summary,dependency_id,dependency_name,public_event_id,objective_type,object_id,count,flags,world_zone_id,reward_rotation_content_id,script_path,script_owner_ids,matching_game_type_id,match_type_enum,achievement_category_id,evidence_status,evidence_sources,manual_validation
world_story,3045,Journey into OMNICore-1,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance dependency row: Public-event objective 2741 is mapped to a current client row (type TalkTo (17); ObjectId 10593; Count 1; WorldLocation2 46594; QuestDirection 2218; text 'Speak with Axis Pheydra'), but remains blocked because it is missing a reviewed activate/talk entity or target-group producer with repeat/checklist semantics. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime.",2741,Speak with Axis Pheydra,605,17,10593,1,0,,,Source\NexusForever.Script.Instance\WorldStory\JourneyIntoOMNICore1\JourneyIntoOMNICore1EventScript.cs,605;2741;10593;62809;2218,,,,runtime_omnicore_opening_axis_talk_activation_tested_pending_dialog_credit_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/QuestDirection.tbl.sql;wildstar_client_mysql/QuestDirectionEntry.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/WorldStory/JourneyIntoOMNICore1/JourneyIntoOMNICore1EventScript.cs;Source/NexusForever.Game.Tests/Instances/JourneyIntoOMNICore1EventScriptTests.cs,automated_focus_pass_pending_dialog_credit_and_world_story_smoke
world_story,3045,Journey into OMNICore-1,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance dependency row: Public-event objective 2742 is mapped to a current client row (type Script (5); ObjectId 0; Count 1; QuestDirection 2219; text 'Listen to Belle Walker'), but remains blocked because it is missing a reviewed script producer that identifies trigger timing, owner event, count/delta semantics, and replay behavior. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime.",2742,Listen to Belle Walker,605,5,0,1,0,,,Source\NexusForever.Script.Instance\WorldStory\JourneyIntoOMNICore1\JourneyIntoOMNICore1EventScript.cs,605;2742;2219,,,,runtime_omnicore_opening_belle_listen_script_credit_tested_pending_dialog_timing_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/QuestDirection.tbl.sql;wildstar_client_mysql/QuestDirectionEntry.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/WorldStory/JourneyIntoOMNICore1/JourneyIntoOMNICore1EventScript.cs;Source/NexusForever.Game.Tests/Instances/JourneyIntoOMNICore1EventScriptTests.cs,automated_focus_pass_pending_dialog_timing_and_world_story_smoke
world_story,3045,Journey into OMNICore-1,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance dependency row: Public-event objective 2743 is mapped to a current client row (type Script (5); ObjectId 0; Count 1; QuestDirection 2219; text 'Listen to Axis Pheydra'), but remains blocked because it is missing a reviewed script producer that identifies trigger timing, owner event, count/delta semantics, and replay behavior. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime.",2743,Listen to Axis Pheydra,605,5,0,1,0,,,Source\NexusForever.Script.Instance\WorldStory\JourneyIntoOMNICore1\JourneyIntoOMNICore1EventScript.cs,605;2743;2219,,,,runtime_omnicore_opening_axis_listen_script_credit_tested_pending_dialog_timing_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/QuestDirection.tbl.sql;wildstar_client_mysql/QuestDirectionEntry.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/WorldStory/JourneyIntoOMNICore1/JourneyIntoOMNICore1EventScript.cs;Source/NexusForever.Game.Tests/Instances/JourneyIntoOMNICore1EventScriptTests.cs,automated_focus_pass_pending_dialog_timing_and_world_story_smoke
world_story,3045,Journey into OMNICore-1,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance dependency row: Public-event objective 2744 is mapped to a current client row (type Script (5); ObjectId 0; Count 1; QuestDirection 2219; text 'Choose path A or B'), but remains blocked because it is missing a reviewed script producer that identifies trigger timing, owner event, count/delta semantics, and replay behavior. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime.",2744,Choose path A or B,605,5,0,1,2,,,Source\NexusForever.Script.Instance\WorldStory\JourneyIntoOMNICore1\JourneyIntoOMNICore1EventScript.cs,605;2744;2219,,,,runtime_omnicore_choose_path_gate_activation_tested_pending_route_selection_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/QuestDirection.tbl.sql;wildstar_client_mysql/QuestDirectionEntry.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/WorldStory/JourneyIntoOMNICore1/JourneyIntoOMNICore1EventScript.cs;Source/NexusForever.Game.Tests/Instances/JourneyIntoOMNICore1EventScriptTests.cs,automated_focus_pass_pending_route_selection_and_world_story_smoke
world_story,3045,Journey into OMNICore-1,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps this Journey into OMNICore-1 objective under public event 605 after the test-backed opening choose-path gate. JourneyIntoOMNICore1EventScript intentionally stops at objective 2744 because route selection, partner branch state, firewall, Power Continuum, cortex, maintenance-shaft, teleporter, object-interaction, companion choreography, reward, achievement, and client-smoke evidence is not yet proven. This row remains mapped-only until a reviewed branch, client, decompile, or live-smoke evidence source provides a route-specific producer, cleanup/replay semantics, reward side effects, and smoke.",2745,Destroy the first firewall,605,5,0,1,0,,,Source\NexusForever.Script.Instance\WorldStory\JourneyIntoOMNICore1\JourneyIntoOMNICore1EventScript.cs,605;2745,,,,mapped_omnicore1_downstream_objective_blocked_missing_route_specific_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/QuestDirection.tbl.sql;wildstar_client_mysql/QuestDirectionEntry.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/WorldStory/JourneyIntoOMNICore1/JourneyIntoOMNICore1EventScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Decomp/Analysis/CONTINUATION_GUIDE.md,blocked_pending_omnicore_route_selection_downstream_producer_rewards_and_client_smoke
world_story,3045,Journey into OMNICore-1,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps this Journey into OMNICore-1 objective under public event 605 after the test-backed opening choose-path gate. JourneyIntoOMNICore1EventScript intentionally stops at objective 2744 because route selection, partner branch state, firewall, Power Continuum, cortex, maintenance-shaft, teleporter, object-interaction, companion choreography, reward, achievement, and client-smoke evidence is not yet proven. This row remains mapped-only until a reviewed branch, client, decompile, or live-smoke evidence source provides a route-specific producer, cleanup/replay semantics, reward side effects, and smoke.",2746,Destroy more firewalls,605,5,0,4,0,,,Source\NexusForever.Script.Instance\WorldStory\JourneyIntoOMNICore1\JourneyIntoOMNICore1EventScript.cs,605;2746,,,,mapped_omnicore1_downstream_objective_blocked_missing_route_specific_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/QuestDirection.tbl.sql;wildstar_client_mysql/QuestDirectionEntry.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/WorldStory/JourneyIntoOMNICore1/JourneyIntoOMNICore1EventScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Decomp/Analysis/CONTINUATION_GUIDE.md,blocked_pending_omnicore_route_selection_downstream_producer_rewards_and_client_smoke
world_story,3045,Journey into OMNICore-1,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps this Journey into OMNICore-1 objective under public event 605 after the test-backed opening choose-path gate. JourneyIntoOMNICore1EventScript intentionally stops at objective 2744 because route selection, partner branch state, firewall, Power Continuum, cortex, maintenance-shaft, teleporter, object-interaction, companion choreography, reward, achievement, and client-smoke evidence is not yet proven. This row remains mapped-only until a reviewed branch, client, decompile, or live-smoke evidence source provides a route-specific producer, cleanup/replay semantics, reward side effects, and smoke.",2747,Fix the first Circuit Board to send power to the Access Tunnels,605,5,0,1,0,,,Source\NexusForever.Script.Instance\WorldStory\JourneyIntoOMNICore1\JourneyIntoOMNICore1EventScript.cs,605;2747,,,,mapped_omnicore1_downstream_objective_blocked_missing_route_specific_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/QuestDirection.tbl.sql;wildstar_client_mysql/QuestDirectionEntry.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/WorldStory/JourneyIntoOMNICore1/JourneyIntoOMNICore1EventScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Decomp/Analysis/CONTINUATION_GUIDE.md,blocked_pending_omnicore_route_selection_downstream_producer_rewards_and_client_smoke
world_story,3045,Journey into OMNICore-1,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps this Journey into OMNICore-1 objective under public event 605 after the test-backed opening choose-path gate. JourneyIntoOMNICore1EventScript intentionally stops at objective 2744 because route selection, partner branch state, firewall, Power Continuum, cortex, maintenance-shaft, teleporter, object-interaction, companion choreography, reward, achievement, and client-smoke evidence is not yet proven. This row remains mapped-only until a reviewed branch, client, decompile, or live-smoke evidence source provides a route-specific producer, cleanup/replay semantics, reward side effects, and smoke.",2748,Open the door to the Power Continuum,605,5,0,1,0,,,Source\NexusForever.Script.Instance\WorldStory\JourneyIntoOMNICore1\JourneyIntoOMNICore1EventScript.cs,605;2748,,,,mapped_omnicore1_downstream_objective_blocked_missing_route_specific_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/QuestDirection.tbl.sql;wildstar_client_mysql/QuestDirectionEntry.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/WorldStory/JourneyIntoOMNICore1/JourneyIntoOMNICore1EventScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Decomp/Analysis/CONTINUATION_GUIDE.md,blocked_pending_omnicore_route_selection_downstream_producer_rewards_and_client_smoke
world_story,3045,Journey into OMNICore-1,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps this Journey into OMNICore-1 objective under public event 605 after the test-backed opening choose-path gate. JourneyIntoOMNICore1EventScript intentionally stops at objective 2744 because route selection, partner branch state, firewall, Power Continuum, cortex, maintenance-shaft, teleporter, object-interaction, companion choreography, reward, achievement, and client-smoke evidence is not yet proven. This row remains mapped-only until a reviewed branch, client, decompile, or live-smoke evidence source provides a route-specific producer, cleanup/replay semantics, reward side effects, and smoke.",2749,,605,5,0,1,0,,,Source\NexusForever.Script.Instance\WorldStory\JourneyIntoOMNICore1\JourneyIntoOMNICore1EventScript.cs,605;2749,,,,mapped_omnicore1_downstream_objective_blocked_missing_route_specific_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/QuestDirection.tbl.sql;wildstar_client_mysql/QuestDirectionEntry.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/WorldStory/JourneyIntoOMNICore1/JourneyIntoOMNICore1EventScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Decomp/Analysis/CONTINUATION_GUIDE.md,blocked_pending_omnicore_route_selection_downstream_producer_rewards_and_client_smoke
world_story,3045,Journey into OMNICore-1,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps this Journey into OMNICore-1 objective under public event 605 after the test-backed opening choose-path gate. JourneyIntoOMNICore1EventScript intentionally stops at objective 2744 because route selection, partner branch state, firewall, Power Continuum, cortex, maintenance-shaft, teleporter, object-interaction, companion choreography, reward, achievement, and client-smoke evidence is not yet proven. This row remains mapped-only until a reviewed branch, client, decompile, or live-smoke evidence source provides a route-specific producer, cleanup/replay semantics, reward side effects, and smoke.",2750,Protect Belle Walker,605,5,0,1,0,,,Source\NexusForever.Script.Instance\WorldStory\JourneyIntoOMNICore1\JourneyIntoOMNICore1EventScript.cs,605;2750,,,,mapped_omnicore1_downstream_objective_blocked_missing_route_specific_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/QuestDirection.tbl.sql;wildstar_client_mysql/QuestDirectionEntry.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/WorldStory/JourneyIntoOMNICore1/JourneyIntoOMNICore1EventScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Decomp/Analysis/CONTINUATION_GUIDE.md,blocked_pending_omnicore_route_selection_downstream_producer_rewards_and_client_smoke
