content_type,world_id,instance_name,dependency_type,dependency_id,entity_id,creature_id,entity_type,area_id,event_id,phase,script_name,stat,value,x,y,z,rx,ry,rz,display_info,outfit_info,faction1,faction2,quest_checklist_idx,active_prop_id,world_socket_id,mode,reconciliation_field,reconciliation_value,related_events,related_scripts,related_stats,source_comment,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
dungeon,382,Stormtalon's Lair,entity_stats,1100300047:stat:0,1100300047,32703,0,271,,,,0,1,-52.71065,-48.68514,220.7862,0,0,0,27874,0,586,586,0,0,0,0,,,,,,"Stormtalon's Lair Aethros; source creature 32703; event 145 phase 2; Branch SQL supplies event 145 phase 2 and AethrosVeteranEntityScript; current C# has a WIP objective-credit script, while exact boss combat and Stormtalon choreography remain blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
dungeon,382,Stormtalon's Lair,entity_stats,1100300047:stat:10,1100300047,32703,0,271,,,,10,50,-52.71065,-48.68514,220.7862,0,0,0,27874,0,586,586,0,0,0,0,,,,,,"Stormtalon's Lair Aethros; source creature 32703; event 145 phase 2; Branch SQL supplies event 145 phase 2 and AethrosVeteranEntityScript; current C# has a WIP objective-credit script, while exact boss combat and Stormtalon choreography remain blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
dungeon,382,Stormtalon's Lair,entity_stats,1100300048:stat:0,1100300048,33405,0,271,,,,0,1,-88.49673,-11.51191,123.5562,0,0,0,23629,0,586,586,0,0,0,0,,,,,,"Stormtalon's Lair Blade-Wind the Invoker; source creature 33405; event 145 phase 1; Branch SQL supplies event 145 phase 1 and BladeWindTheInvokerVeteranEntityScript; current C# has a WIP objective-credit script, while exact boss combat and optional route availability remain blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
dungeon,382,Stormtalon's Lair,entity_stats,1100300048:stat:10,1100300048,33405,0,271,,,,10,50,-88.49673,-11.51191,123.5562,0,0,0,23629,0,586,586,0,0,0,0,,,,,,"Stormtalon's Lair Blade-Wind the Invoker; source creature 33405; event 145 phase 1; Branch SQL supplies event 145 phase 1 and BladeWindTheInvokerVeteranEntityScript; current C# has a WIP objective-credit script, while exact boss combat and optional route availability remain blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
dungeon,1263,Skullcano,entity_stats,1100300049:stat:10,1100300049,24475,0,4793,,,,10,35,115.26,-923.71,-491.56,0,0,0,21318,0,242,242,0,0,0,0,,,,,,"Skullcano Thunderfoot; source creature 24475; event 148 phase 0; Branch SQL supplies event 148 phase 0 and ThunderfootNormalEntityScript; current C# has a WIP objective-credit script, while exact boss combat and route choreography remain blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
dungeon,1263,Skullcano,entity_stats,1100300050:stat:10,1100300050,24493,0,1220,,,,10,35,508.5147,-978.8553,-367.8973,0,0,0,27916,0,868,868,0,0,0,0,,,,,,"Skullcano Stew-Shaman Tugga; source creature 24493; event 148 phase 0; Branch SQL supplies event 148 phase 0 and StewShamanTuggaNormalEntityScript; current C# has a WIP objective-credit script, while exact boss combat and cave/chasm route selection remain blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
dungeon,1271,Sanctuary of the Swordmaiden,entity_stats,1100300051:stat:10,1100300051,29254,0,1556,,,,10,40,4877.322,-797.6906,-3318.368,0,0,0,24811,0,978,978,0,0,0,0,,,,,,"Sanctuary of the Swordmaiden Flame-Crazed Demon; source creature 29254; event 166 phase 4; Branch SQL supplies event 166 phase 4 and FlameCrazedDemonEntityScript; current C# has a WIP objective-credit script, while exact miniboss combat and path selection remain blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1462,Genetic Archives,entity_stats,1100300052:stat:0,1100300052,49198,0,0,,,,0,1,-1147.055,-111.3793,-520.5323,-2,0,0,27899,0,1209,1209,0,0,0,0,,,,,,"Genetic Archives Experiment X-89; source creature 49198; no source entity_event row; Branch SQL supplies ExperimentX-89EntityScript without an entity_event row; current C# has a WIP objective-credit script, while raid encounter choreography remains blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1462,Genetic Archives,entity_stats,1100300052:stat:10,1100300052,49198,0,0,,,,10,50,-1147.055,-111.3793,-520.5323,-2,0,0,27899,0,1209,1209,0,0,0,0,,,,,,"Genetic Archives Experiment X-89; source creature 49198; no source entity_event row; Branch SQL supplies ExperimentX-89EntityScript without an entity_event row; current C# has a WIP objective-credit script, while raid encounter choreography remains blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1462,Genetic Archives,entity_stats,1100300053:stat:0,1100300053,52969,0,0,,,,0,1,169.4765,-110.4199,-489.5547,2.093871,0,0,30276,0,1209,1209,0,0,0,0,,,,,,"Genetic Archives Kuralak the Defiler; source creature 52969; no source entity_event row; Branch SQL supplies KuralakTheDefilerEntityScript without an entity_event row; current C# has a WIP objective-credit script, while raid encounter choreography remains blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1462,Genetic Archives,entity_stats,1100300053:stat:10,1100300053,52969,0,0,,,,10,50,169.4765,-110.4199,-489.5547,2.093871,0,0,30276,0,1209,1209,0,0,0,0,,,,,,"Genetic Archives Kuralak the Defiler; source creature 52969; no source entity_event row; Branch SQL supplies KuralakTheDefilerEntityScript without an entity_event row; current C# has a WIP objective-credit script, while raid encounter choreography remains blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1462,Genetic Archives,entity_stats,1100300054:stat:0,1100300054,53031,0,0,,,,0,1,133.965,-111.45,-505.34,0,0,0,27557,0,1209,1209,0,0,0,0,,,,,,Genetic Archives Pillar of the Genetic Library; source creature 53031; no source entity_event row; Branch SQL supplies KuralakPillarEntityScript without an entity_event row; current C# intentionally keeps the script as a WIP no-op loader hook until Kuralak pillar mechanics are mapped.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1462,Genetic Archives,entity_stats,1100300054:stat:10,1100300054,53031,0,0,,,,10,50,133.965,-111.45,-505.34,0,0,0,27557,0,1209,1209,0,0,0,0,,,,,,Genetic Archives Pillar of the Genetic Library; source creature 53031; no source entity_event row; Branch SQL supplies KuralakPillarEntityScript without an entity_event row; current C# intentionally keeps the script as a WIP no-op loader hook until Kuralak pillar mechanics are mapped.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
dungeon,2980,Ultimate Protogames,entity_stats,1100300055:stat:10,1100300055,61463,0,0,,,,10,50,-12737.13,-797.0872,1326.347,0,0,0,36682,0,219,219,0,0,0,0,,,,,,"Ultimate Protogames Bev-O-Rage; source creature 61463; event 594 phase 5; Branch SQL supplies event 594 phase 5 and level stat 50; current runtime only has the map binding, so event routing, objective credit, combat behavior, and manual dungeon smoke remain blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,3032,Redmoon Terror,entity_stats,1100300056:stat:0,1100300056,65997,0,5996,,,,0,1,-723.7178,186.8427,-265.1872,3.1415926536,0,0,38426,0,1351,1351,0,0,0,0,,,,,,"Red Moon Terror Laveka; source creature 65997; no source entity_event row; Branch SQL supplies a static Laveka row with health marker and level stats; current C# has the WIP-guessed Red Moon Terror event chain and a WIP objective-credit script for the final Laveka objective, while boss choreography, awakening/challenge logic, and manual raid smoke remain blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,3032,Redmoon Terror,entity_stats,1100300056:stat:10,1100300056,65997,0,5996,,,,10,50,-723.7178,186.8427,-265.1872,3.1415926536,0,0,38426,0,1351,1351,0,0,0,0,,,,,,"Red Moon Terror Laveka; source creature 65997; no source entity_event row; Branch SQL supplies a static Laveka row with health marker and level stats; current C# has the WIP-guessed Red Moon Terror event chain and a WIP objective-credit script for the final Laveka objective, while boss choreography, awakening/challenge logic, and manual raid smoke remain blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
event_instance,3044,Map\ShadesEveInstance,entity_stats,1100300057:stat:0,1100300057,62747,0,0,,,,0,1,340.9081115722656,-869.3984375,-256.90118408203125,2.9192612171173096,0,0,23053,7913,219,219,0,0,0,0,,,,,,"Shade's Eve Etty Windsen; source creature 62747; event 597 phase 1; Branch SQL supplies event 597 phase 1 and source level stat 50; current Shade's Eve script advances to SpeakWithEttyWindsen, but exact NPC interaction and cinematic/vote timing remain blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
event_instance,3044,Map\ShadesEveInstance,entity_stats,1100300057:stat:10,1100300057,62747,0,0,,,,10,50,340.9081115722656,-869.3984375,-256.90118408203125,2.9192612171173096,0,0,23053,7913,219,219,0,0,0,0,,,,,,"Shade's Eve Etty Windsen; source creature 62747; event 597 phase 1; Branch SQL supplies event 597 phase 1 and source level stat 50; current Shade's Eve script advances to SpeakWithEttyWindsen, but exact NPC interaction and cinematic/vote timing remain blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300059:stat:0,1100300059,61819,0,1301,,,,0,15900000,618.551,-215.61023,75,0,0,0,30425,0,1171,1171,0,0,0,0,,,,,,"Datascape Optimized Memory Probe ED-1; source creature 61819; event 157 phase 0; Branch SQL supplies placed ED-1 coordinates and commented event 157 phase 0; current C# activates DefeatOptimizedMemoryProbeED1, while exact mechanics remain blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300059:stat:10,1100300059,61819,0,1301,,,,10,50,618.551,-215.61023,75,0,0,0,30425,0,1171,1171,0,0,0,0,,,,,,"Datascape Optimized Memory Probe ED-1; source creature 61819; event 157 phase 0; Branch SQL supplies placed ED-1 coordinates and commented event 157 phase 0; current C# activates DefeatOptimizedMemoryProbeED1, while exact mechanics remain blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300060:stat:0,1100300060,61818,0,1301,,,,0,15900000,865,-215.6028,-173.5,1.55485,0,0,30425,0,1171,1171,0,0,0,0,,,,,,"Datascape Optimized Memory Probe TX-67; source creature 61818; event 157 phase 0; Branch SQL supplies placed TX-67 coordinates and commented event 157 phase 0; current C# has the WIP objective-credit script, while exact mechanics remain blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300060:stat:10,1100300060,61818,0,1301,,,,10,50,865,-215.6028,-173.5,1.55485,0,0,30425,0,1171,1171,0,0,0,0,,,,,,"Datascape Optimized Memory Probe TX-67; source creature 61818; event 157 phase 0; Branch SQL supplies placed TX-67 coordinates and commented event 157 phase 0; current C# has the WIP objective-credit script, while exact mechanics remain blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300061:stat:0,1100300061,31667,0,1301,,,,0,15900000,618,-216.15657,-421,3.10206,0,0,30425,0,1171,1171,0,0,0,0,,,,,,"Datascape Optimized Memory Probe P2-Z; source creature 31667; event 157 phase 0; Branch SQL supplies placed P2-Z coordinates and commented event 157 phase 0; current C# activates DefeatOptimizedMemoryProbeP2Z, while exact mechanics remain blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300061:stat:10,1100300061,31667,0,1301,,,,10,50,618,-216.15657,-421,3.10206,0,0,30425,0,1171,1171,0,0,0,0,,,,,,"Datascape Optimized Memory Probe P2-Z; source creature 31667; event 157 phase 0; Branch SQL supplies placed P2-Z coordinates and commented event 157 phase 0; current C# activates DefeatOptimizedMemoryProbeP2Z, while exact mechanics remain blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300062:stat:0,1100300062,30495,0,1349,,,,0,14400000,132.5,-226.5,-67,0,0,0,33172,0,1171,1171,0,0,0,0,,,,,,Datascape Null System Daemon; source creature 30495; event 157 phase 0; Branch SQL supplies event 157 phase 0 and current C# starts by activating DefeatTheSystemDaemons; exact daemon encounter mechanics remain blocked.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300062:stat:10,1100300062,30495,0,1349,,,,10,50,132.5,-226.5,-67,0,0,0,33172,0,1171,1171,0,0,0,0,,,,,,Datascape Null System Daemon; source creature 30495; event 157 phase 0; Branch SQL supplies event 157 phase 0 and current C# starts by activating DefeatTheSystemDaemons; exact daemon encounter mechanics remain blocked.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300063:stat:0,1100300063,30496,0,1349,,,,0,14400000,132.5,-226.5,-263,3.08953,0,0,33172,0,1171,1171,0,0,0,0,,,,,,Datascape Binary System Daemon; source creature 30496; event 157 phase 0; Branch SQL supplies event 157 phase 0 and current C# starts by activating DefeatTheSystemDaemons; exact daemon encounter mechanics remain blocked.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300063:stat:10,1100300063,30496,0,1349,,,,10,50,132.5,-226.5,-263,3.08953,0,0,33172,0,1171,1171,0,0,0,0,,,,,,Datascape Binary System Daemon; source creature 30496; event 157 phase 0; Branch SQL supplies event 157 phase 0 and current C# starts by activating DefeatTheSystemDaemons; exact daemon encounter mechanics remain blocked.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300064:stat:0,1100300064,31677,0,4475,,,,0,14500000,3356.48,-765.57,-3246.29,0.17427,0,0,27434,0,1171,1171,0,0,0,0,,,,,,Datascape First Frost Boulder Avalanche; source creature 31677; event 157 phase 3; Branch SQL supplies placed Frost Boulder coordinates; phase 3 is WIP-guessed from the current Datascape event script's FirstFrostBoulder phase.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300064:stat:10,1100300064,31677,0,4475,,,,10,50,3356.48,-765.57,-3246.29,0.17427,0,0,27434,0,1171,1171,0,0,0,0,,,,,,Datascape First Frost Boulder Avalanche; source creature 31677; event 157 phase 3; Branch SQL supplies placed Frost Boulder coordinates; phase 3 is WIP-guessed from the current Datascape event script's FirstFrostBoulder phase.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300065:stat:0,1100300065,56200,0,4476,,,,0,14500000,3635.073,-745.20,-3373.29,1.11529,0,0,27434,0,1171,1171,0,0,0,0,,,,,,Datascape Second Frost Boulder Avalanche; source creature 56200; event 157 phase 4; Branch SQL supplies placed Frost Boulder coordinates; phase 4 is WIP-guessed from the current Datascape event script's SecondFrostBoulder phase.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300065:stat:10,1100300065,56200,0,4476,,,,10,50,3635.073,-745.20,-3373.29,1.11529,0,0,27434,0,1171,1171,0,0,0,0,,,,,,Datascape Second Frost Boulder Avalanche; source creature 56200; event 157 phase 4; Branch SQL supplies placed Frost Boulder coordinates; phase 4 is WIP-guessed from the current Datascape event script's SecondFrostBoulder phase.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300066:stat:0,1100300066,31674,0,4476,,,,0,15900000,3328.50,-696.86,-3639.44,-1.42842,0,0,23490,0,1171,1171,0,0,0,0,,,,,,Datascape Frostbringer Warlock; source creature 31674; event 157 phase 5; Branch SQL supplies placed Frostbringer Warlock coordinates; phase 5 is WIP-guessed from the current Datascape event script's FrostbringerWarlock phase.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300066:stat:10,1100300066,31674,0,4476,,,,10,50,3328.50,-696.86,-3639.44,-1.42842,0,0,23490,0,1171,1171,0,0,0,0,,,,,,Datascape Frostbringer Warlock; source creature 31674; event 157 phase 5; Branch SQL supplies placed Frostbringer Warlock coordinates; phase 5 is WIP-guessed from the current Datascape event script's FrostbringerWarlock phase.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
