evidence_kind,script_scope,source_path,source_line,script_owner_ids,script_filter_name,source_call,action_category,reference_kind,source_symbol,reference_id,reference_link_status,client_reference_status,client_reference_name,client_reference_sources,source_trace_status,source_trace_detail,source_trace_sources,source_excerpt,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Adventure\TheSiegeOfTempestRefuge\TheSiegeOfTempestRefugeMapScript.cs,64,1233,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,dominionPublicEvent?.Finish(PublicEventTeam.PublicTeam);,script_public_event_finish_pending_reward_completion_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Adventure\WarOfTheWilds\WarOfTheWildsAdventureEventScript.cs,58,158,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,script_public_event_finish_pending_reward_completion_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\ColdbloodCitadel\ColdbloodCitadelEventScript.cs,377,907,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,script_public_event_finish_pending_reward_completion_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\ProtogamesAcademy\ProtogamesAcademyEventScript.cs,498,667,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,script_public_event_finish_pending_reward_completion_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\RuinsOfKelVoreth\RuinsOfKelVorethEventScript.cs,115,161,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,runtime_kel_voreth_final_boss_finish_action_tested,wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Script.Instance/Dungeon/RuinsOfKelVoreth/RuinsOfKelVorethEventScript.cs;Source/NexusForever.Game.Tests/Instances/RuinsOfKelVorethEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Ruins of Kel Voreth final public-event finish action is covered by focused tests proving the event finishes when the mapped final boss objective succeeds and incomplete objectives do not advance. Rewards, achievements, route smoke, and client validation remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\SanctuaryOfTheSwordmaiden\SanctuaryOfTheSwordmaidenEventScript.cs,179,166,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,runtime_swordmaiden_final_boss_finish_action_tested,wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Script.Instance/Dungeon/SanctuaryOfTheSwordmaiden/SanctuaryOfTheSwordmaidenEventScript.cs;Source/NexusForever.Game.Tests/Instances/SanctuaryOfTheSwordmaidenEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Sanctuary of the Swordmaiden final public-event finish action is covered by focused tests proving the event finishes when the mapped final boss objective succeeds and incomplete objectives do not advance. Rewards, achievements, route smoke, and client validation remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\Skullcano\SkullcanoEventScript.cs,181,148,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,runtime_skullcano_final_boss_finish_action_tested,wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Script.Instance/Dungeon/Skullcano/SkullcanoEventScript.cs;Source/NexusForever.Game.Tests/Instances/SkullcanoEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Skullcano final public-event finish action is covered by focused tests proving the event finishes when the mapped Mordechai Redmoon objective succeeds and incomplete objectives do not advance. Rewards, achievements, route smoke, and client validation remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\StormtalonsLairEventScript.cs,315,145,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,runtime_stormtalon_final_boss_finish_action_tested,wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/StormtalonsLairEventScript.cs;Source/NexusForever.Game.Tests/Instances/StormtalonsLairEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Stormtalon's Lair final public-event finish action is covered by focused tests proving the event finishes when the mapped Stormtalon objective succeeds and incomplete objectives do not advance. Rewards, achievements, route smoke, and client validation remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\UltimateProtogames\Downsizer\UltimateProtogamesEventScript.cs,43,642,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,runtime_up_downsizer_public_event_finish_action_tested,wildstar_client_mysql/PublicEvent.tbl.sql;Source/NexusForever.Script.Instance/Dungeon/UltimateProtogames/Downsizer/UltimateProtogamesEventScript.cs;Source/NexusForever.Game.Tests/Instances/UltimateProtogamesDownsizerEventScriptTests.cs,automated_focus_pass,not_retail_complete,"UltimateProtogames Downsizer public-event finish action is covered by focused tests: PE642 finishes only after objective 3197 succeeds, and active or challenge-objective status changes do not finish the event. Boss mechanics, rewards, achievements, portal route, and client smoke remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\EventBaseContentMapScript.cs,86,,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent?.Finish(PublicEventTeam.PublicTeam);,script_public_event_finish_pending_reward_completion_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\EventBaseContentMapScript.cs,88,,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,additionalPublicEvent.Finish(PublicEventTeam.PublicTeam);,script_public_event_finish_pending_reward_completion_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\EventBasePvpContentMapScript.cs,83,,,Finish,script_public_event_finish,public_event_team,matchWinner == MatchWinner.Red ? PublicEventTeam.RedTeam_2 : PublicEventTeam.BlueTeam_2,,source_expression_tracked,public_event_team_expression_tracked,matchWinner == MatchWinner.Red ? PublicEventTeam.RedTeam_2 : PublicEventTeam.BlueTeam_2,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,matchWinner == MatchWinner.Red ? PublicEventTeam.RedTeam_2 : PublicEventTeam.BlueTeam_2,Source/NexusForever.Script.*,publicEvent.Finish(matchWinner == MatchWinner.Red ? PublicEventTeam.RedTeam_2 : PublicEventTeam.BlueTeam_2);,script_public_event_finish_pending_reward_completion_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\EventBasePvpContentMapScript.cs,84,,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicSubEvent.Finish(PublicEventTeam.PublicTeam);,script_public_event_finish_pending_reward_completion_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\EvilFromTheEther\EvilFromTheEtherEventScript.cs,726,781,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,runtime_evil_ether_final_captain_weir_finish_action_tested,wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Script.Instance/Expedition/EvilFromTheEther/EvilFromTheEtherEventScript.cs;Source/NexusForever.Game.Tests/PublicEvents/EvilFromTheEtherEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Evil from the Ether final public-event finish action is covered by focused tests proving the event finishes when the mapped final Captain Weir objective succeeds and incomplete objectives do not finish. Rewards, achievements, route smoke, and client validation remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\FragmentZero\FragmentZeroEventScript.cs,379,680,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,runtime_fragment_zero_final_hugo_finish_action_tested,wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Script.Instance/Expedition/FragmentZero/FragmentZeroEventScript.cs;Source/NexusForever.Game.Tests/Instances/FragmentZeroEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Fragment Zero final public-event finish action is covered by focused tests proving the event finishes when the mapped Hugo objective succeeds. Rewards, achievements, route smoke, and client validation remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\Gauntlet\GauntletEventScript.cs,305,446,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,runtime_gauntlet_final_npc_finish_action_tested,wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Script.Instance/Expedition/Gauntlet/GauntletEventScript.cs;Source/NexusForever.Game.Tests/Instances/GauntletEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Gauntlet final public-event finish action is covered by focused tests proving the event finishes when the mapped Judge Kain talk objective succeeds and incomplete objectives do not finish. Rewards, achievements, route smoke, and client validation remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\Infestation\InfestationEventScript.cs,361,95,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,script_public_event_finish_pending_reward_completion_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\OutpostM13\OutpostM13EventScript.cs,255,108,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,script_public_event_finish_pending_reward_completion_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\RageLogic\RageLogicVehicleChoiceEventScript.cs,42,213,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,script_public_event_finish_pending_reward_completion_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\SpaceMadness\SpaceMadnessEventScript.cs,733,390,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,runtime_space_madness_final_signal_finish_action_tested,wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Script.Instance/Expedition/SpaceMadness/SpaceMadnessEventScript.cs;Source/NexusForever.Game.Tests/Instances/SpaceMadnessEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Space Madness final public-event finish action is covered by focused tests proving the event finishes when the mapped all-clear signal objective succeeds. Rewards, achievements, route smoke, and client validation remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Raid\Datascape\DatascapeEventScript.cs,430,157,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,script_public_event_finish_pending_reward_completion_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Raid\GeneticArchives\GeneticArchivesEventScript.cs,157,159,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,script_public_event_finish_pending_reward_completion_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Raid\InitializationCoreY83\InitializationCoreY83EventScript.cs,88,595,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,script_public_event_finish_pending_reward_completion_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Raid\RedMoonTerror\FortyMan\RedMoonTerror40ManEventScript.cs,73,650,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,script_public_event_finish_pending_reward_completion_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Raid\RedMoonTerror\RedMoonTerrorEventScript.cs,204,705,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,script_public_event_finish_pending_reward_completion_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\WorldStory\HallOfTheHundred\ColdAndHungryEventScript.cs,137,677,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,runtime_hoth_cold_and_hungry_finish_action_tested,wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/ColdAndHungryEventScript.cs;Source/NexusForever.Game.Tests/Instances/HallOfTheHundredOptionalEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Hall of the Hundred Cold and Hungry finish action is covered by focused optional-event tests proving the event finishes when the mapped defeat objective succeeds. Rewards, achievements, route smoke, and client validation remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\WorldStory\HallOfTheHundred\ColdSoupForTheSoulrotEventScript.cs,164,678,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,runtime_hoth_cold_soup_finish_action_tested,wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/ColdSoupForTheSoulrotEventScript.cs;Source/NexusForever.Game.Tests/Instances/HallOfTheHundredOptionalEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Hall of the Hundred Cold Soup finish action is covered by focused optional-event tests proving the event finishes when the mapped kill objective succeeds. Rewards, achievements, route smoke, and client validation remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\WorldStory\HallOfTheHundred\HallOfTheHundredEventScript.cs,887,666,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,runtime_hoth_vault_exit_public_event_finish_action_tested,wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/HallOfTheHundredEventScript.cs;Source/NexusForever.Game.Tests/Instances/HallOfTheHundredEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Hall of the Hundred final public-event finish action is covered by focused tests proving the event finishes only after the vault-exit objective succeeds and incomplete final status does not finish. Rewards, achievements, route smoke, and client validation remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\WorldStory\HallOfTheHundred\TheGraveyardEchoedEventScript.cs,162,696,,Finish,script_public_event_finish,public_event_team,PublicEventTeam.PublicTeam,,source_expression_tracked,public_event_team_expression_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,public_event_finish_team_source_tracked,PublicEventTeam.PublicTeam,Source/NexusForever.Script.*,publicEvent.Finish(PublicEventTeam.PublicTeam);,runtime_hoth_graveyard_finish_action_tested,wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/TheGraveyardEchoedEventScript.cs;Source/NexusForever.Game.Tests/Instances/HallOfTheHundredOptionalEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Hall of the Hundred Graveyard Echoed finish action is covered by focused optional-event tests proving the event finishes when the mapped defeat objective succeeds. Rewards, achievements, route smoke, and client validation remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\EvilFromTheEther\Script\KatjaZarkhovFloatingEntityScript.cs,57,,,CastSpell,script_spell_cast,spell4_id,81640,81640,numeric_literal_resolved,spell4_row_matched,W3404 PE781 - Etheric Beam - Being to Portal - KLW - Tier 1,wildstar_client_mysql/Spell4.tbl.sql,literal_or_constant_client_reference_tracked,reference_id=81640;client_reference_status=spell4_row_matched,Source/NexusForever.Script.*;wildstar_client_mysql,"entity.CastSpell(81640, parameters);",script_spell_cast_pending_spell_effect_targeting_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\EvilFromTheEther\Script\RavenousRefugeeEntityScript.cs,42,,RavenousRefugeeEntityScript,CastSpell,script_spell_cast,spell4_id,87237,87237,numeric_literal_resolved,spell4_row_matched,w3404 Creature - Sleeping  - Tier 1,wildstar_client_mysql/Spell4.tbl.sql,literal_or_constant_client_reference_tracked,reference_id=87237;client_reference_status=spell4_row_matched,Source/NexusForever.Script.*;wildstar_client_mysql,"entity.CastSpell(87237, spellParameters);",script_spell_cast_pending_spell_effect_targeting_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\EvilFromTheEther\Script\RavenousRefugeeEntityScript.cs,49,,RavenousRefugeeEntityScript,CastSpell,script_spell_cast,spell4_id,87245,87245,numeric_literal_resolved,spell4_row_matched,w3404 - Ravenous Awakening - Tier 1,wildstar_client_mysql/Spell4.tbl.sql,literal_or_constant_client_reference_tracked,reference_id=87245;client_reference_status=spell4_row_matched,Source/NexusForever.Script.*;wildstar_client_mysql,"entity.CastSpell(87245, spellParameters);",script_spell_cast_pending_spell_effect_targeting_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
