quest_id,quest_name,quest_bucket,quest_completion_status,reward_source,reward_slot,reward_id,reward_type,object_id,object_amount,flags,support_status,evidence_status,completion_status,evidence_sources,manual_validation,blocker_summary
9009,What's That Blue Thing Doing Here?,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9009:Quest2.reward_reputation_override:1,reputation_override,0,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9013,The Never-Ending Corruption [GROUP 5+],generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9013:Quest2.reward_reputation_override:0,reputation_override,1323,105,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9013,The Never-Ending Corruption [GROUP 5+],generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9013:Quest2.reward_reputation_override:1,reputation_override,0,105,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9014,From Genesis to Revelations [GROUP 5+],generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9014:Quest2.reward_reputation_override:0,reputation_override,1323,315,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9014,From Genesis to Revelations [GROUP 5+],generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9014:Quest2.reward_reputation_override:1,reputation_override,0,315,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9015,Misery Loves Company [GROUP 5+],generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9015:Quest2.reward_reputation_override:0,reputation_override,1323,315,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9015,Misery Loves Company [GROUP 5+],generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9015:Quest2.reward_reputation_override:1,reputation_override,0,315,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9016,Braving the Elements [GROUP 5+],generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9016:Quest2.reward_reputation_override:0,reputation_override,1323,315,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9016,Braving the Elements [GROUP 5+],generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9016:Quest2.reward_reputation_override:1,reputation_override,0,315,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9017,Descent Into Madness [GROUP 5+],generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9017:Quest2.reward_reputation_override:0,reputation_override,1323,420,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9017,Descent Into Madness [GROUP 5+],generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9017:Quest2.reward_reputation_override:1,reputation_override,0,420,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9025,An Explorer's Delicacy,no_objectives,not_retail_complete,Quest2.reward_reputation_override,0,9025:Quest2.reward_reputation_override:0,reputation_override,533,0,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9027,[DEPRECATED] Jonesing for Treasure,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9027:Quest2.reward_reputation_override:0,reputation_override,913,0,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9035,Breaking it Down,generic_table_driven,not_retail_complete,Quest2.pushed_item,0,9035:pushed_item:0,pushed_item,32895,1,,mapped_client_state_dependency_pending_smoke,mapped_client_state_dependency_pending_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs,pending_or_not_applicable,"Pushed quest items are client-state dependencies; accept/abandon cleanup, objective use, and replay behavior need row-specific smoke before retail completion."
9041,WANTED: The Crazed Zubblehead [GROUP 2+],generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9041:Quest2.reward_reputation_override:0,reputation_override,905,0,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9041,WANTED: The Crazed Zubblehead [GROUP 2+],generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9041:Quest2.reward_reputation_override:1,reputation_override,919,0,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9042,WANTED: The Crazed Zubblehead [GROUP 2+],no_objectives,not_retail_complete,Quest2.reward_reputation_override,0,9042:Quest2.reward_reputation_override:0,reputation_override,905,0,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9042,WANTED: The Crazed Zubblehead [GROUP 2+],no_objectives,not_retail_complete,Quest2.reward_reputation_override,1,9042:Quest2.reward_reputation_override:1,reputation_override,919,0,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9044,Breaking It Down,generic_table_driven,not_retail_complete,Quest2.pushed_item,0,9044:pushed_item:0,pushed_item,32895,1,,mapped_client_state_dependency_pending_smoke,mapped_client_state_dependency_pending_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs,pending_or_not_applicable,"Pushed quest items are client-state dependencies; accept/abandon cleanup, objective use, and replay behavior need row-specific smoke before retail completion."
9048,Breaking it Down,generic_table_driven,not_retail_complete,Quest2.pushed_item,0,9048:pushed_item:0,pushed_item,32895,1,,mapped_client_state_dependency_pending_smoke,mapped_client_state_dependency_pending_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs,pending_or_not_applicable,"Pushed quest items are client-state dependencies; accept/abandon cleanup, objective use, and replay behavior need row-specific smoke before retail completion."
9049,Breaking It Down,generic_table_driven,not_retail_complete,Quest2.pushed_item,0,9049:pushed_item:0,pushed_item,32895,1,,mapped_client_state_dependency_pending_smoke,mapped_client_state_dependency_pending_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs,pending_or_not_applicable,"Pushed quest items are client-state dependencies; accept/abandon cleanup, objective use, and replay behavior need row-specific smoke before retail completion."
9050,Batten Down the Hatches,no_objectives,not_retail_complete,Quest2.reward_reputation_override,0,9050:Quest2.reward_reputation_override:0,reputation_override,1323,0,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9051,The Emperor,generic_table_driven,not_retail_complete,Quest2.reward_xp_override,,9051:Quest2.reward_xp_override:,xp_override,0,130,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9051,The Emperor,generic_table_driven,not_retail_complete,Quest2.reward_cash_override,,9051:Quest2.reward_cash_override:,cash_override,0,120,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9052,Lost,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9052:Quest2.reward_reputation_override:0,reputation_override,1323,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9052,Lost,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9052:Quest2.reward_reputation_override:1,reputation_override,0,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9053,Filth Begone!,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9053:Quest2.reward_reputation_override:0,reputation_override,1323,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9053,Filth Begone!,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9053:Quest2.reward_reputation_override:1,reputation_override,0,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9054,Starting from Scratch,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9054:Quest2.reward_reputation_override:0,reputation_override,1323,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9054,Starting from Scratch,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9054:Quest2.reward_reputation_override:1,reputation_override,0,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9055,Skin of Evil,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9055:Quest2.reward_reputation_override:0,reputation_override,1323,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9055,Skin of Evil,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9055:Quest2.reward_reputation_override:1,reputation_override,0,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9056,Tourist Trap [GROUP 5+],generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9056:Quest2.reward_reputation_override:0,reputation_override,1323,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9056,Tourist Trap [GROUP 5+],generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9056:Quest2.reward_reputation_override:1,reputation_override,0,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9057,Mob Mentality,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9057:Quest2.reward_reputation_override:0,reputation_override,1323,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9057,Mob Mentality,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9057:Quest2.reward_reputation_override:1,reputation_override,0,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9061,The Primal Balance,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9061:Quest2.reward_reputation_override:0,reputation_override,1323,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9061,The Primal Balance,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9061:Quest2.reward_reputation_override:1,reputation_override,0,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9062,Rocket Surgery,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9062:Quest2.reward_reputation_override:0,reputation_override,1323,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9062,Rocket Surgery,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9062:Quest2.reward_reputation_override:1,reputation_override,0,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9063,Psychic Rescue in Progress ,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9063:Quest2.reward_reputation_override:0,reputation_override,1323,315,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9063,Psychic Rescue in Progress ,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9063:Quest2.reward_reputation_override:1,reputation_override,0,315,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9064,How I Learned to Love the Globellum,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9064:Quest2.reward_reputation_override:0,reputation_override,1323,315,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9064,How I Learned to Love the Globellum,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9064:Quest2.reward_reputation_override:1,reputation_override,0,315,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9068,"Occasionally, Power Uncorrupts",generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9068:Quest2.reward_reputation_override:0,reputation_override,1323,315,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9068,"Occasionally, Power Uncorrupts",generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9068:Quest2.reward_reputation_override:1,reputation_override,0,315,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9069,An Unexpected Enemy,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9069:Quest2.reward_reputation_override:0,reputation_override,925,0,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9070,An Unexpected Enemy,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9070:Quest2.reward_reputation_override:0,reputation_override,913,0,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9073,Protective Weaves,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9073:Quest2.reward_reputation_override:0,reputation_override,533,0,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9074,Checks and Balances,no_objectives,not_retail_complete,Quest2.reward_reputation_override,0,9074:Quest2.reward_reputation_override:0,reputation_override,1323,0,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9075,Elemental Attunement,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9075:Quest2.reward_reputation_override:0,reputation_override,1323,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9075,Elemental Attunement,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9075:Quest2.reward_reputation_override:1,reputation_override,0,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9092,Stormseeker Tech-Tome,generic_table_driven,not_retail_complete,Quest2.virtual_pushed_item,0,9092:virtual_pushed_item:0,virtual_pushed_item,983,1,4294967169,mapped_client_state_dependency_pending_smoke,mapped_client_state_dependency_pending_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs,pending_or_not_applicable,"Virtual pushed items are objective-state dependencies; client visibility, cleanup, and objective flag semantics need row-specific validation."
9095,Today's Mystery Ingredient,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9095:Quest2.reward_reputation_override:0,reputation_override,1323,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9095,Today's Mystery Ingredient,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,1,9095:Quest2.reward_reputation_override:1,reputation_override,0,210,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9105,Special Delivery,generic_table_driven,not_retail_complete,Quest2.reward_cash_override,,9105:Quest2.reward_cash_override:,cash_override,0,2544,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
9105,Special Delivery,generic_table_driven,not_retail_complete,Quest2.reward_reputation_override,0,9105:Quest2.reward_reputation_override:0,reputation_override,919,266,,mapped_inline_reward_pending_row_smoke,mapped_inline_reward_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs,pending_or_not_applicable,Inline quest reward values are mapped but require quest-specific completion smoke and client-visible grant verification.
